name,affiliation,country,year,indico_id
Kanako Yamazaki,University of Tokyo,,2014,219436
Kang Seog Lee,Chonnam National University,,2014,219436
Karel Safarik,CERN,,2014,219436
Kari J. Eskola,University of Jyvaskyla,,2014,219436
Karin Stix,GSI,,2014,219436
Karlheinz Langanke,GSI - Helmhotzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Karoly Uermoessy,Wigner RCP of the Hungarian Academy of Sciences,,2014,219436
Katarzyna Deja,National Centre for Nuclear Research,,2014,219436
Katarzyna Poniatowska,Warsaw University of Technology,,2014,219436
Kathrin Koch,DESY,,2014,219436
Kazuhiro Watanabe,The University of Tokyo,,2014,219436
Kazunori Itakura,KEK,,2014,219436
Kefeng Xin,Rice University,,2014,219436
Keijo Kajantie,Helsinki Institute of Physics (FI),FI,2014,219436
Kemal Gokce Basar,Stony Brook University,,2014,219436
Ken Oyama,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Kenji Fukushima,"Department of Physics, The University of Tokyo",,2014,219436
Kenji Morita,Frankfurt Institute for Advanced Studies,,2014,219436
Kenneth Barish,University of California Riversdie,,2014,219436
Kenta Shigaki,Hiroshima University (JP),JP,2014,219436
Kevin Dusling,American Physical Society,,2014,219436
Khaled Teilab,"ITP, Goethe Universitaet - Frankfurt",,2014,219436
Kim Taekwang,Osaka University,,2014,219436
Kirill Boguslavski,U,,2014,219436
Kirill Tuchin,Iowa State University,,2014,219436
Kishora Nayak,National Institute of Science Education and Research (IN),IN,2014,219436
Klaus Werner,Univ. Nantes,,2014,219436
Klaus Johannes Reygers,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Koichi Hattori,RIKEN,,2014,219436
Koichi Murase,The University of Tokyo,,2014,219436
Konrad Tywoniuk,University of Barcelona,,2014,219436
Korinna Christine Zapp,CERN,,2014,219436
Kota Masuda,Univ. of Tokyo / RIKEN,,2014,219436
Krishna Rajagopal,Massachusetts Inst. of Technology (US),US,2014,219436
Kristjan Gulbrandsen,University of Copenhagen (DK),DK,2014,219436
Krisztian Krajczar,CERN,,2014,219436
Krzysztof Redlich,University of Wroclaw (PL),PL,2014,219436
Kumar Lokesh,National Institute of Science Education and Research (IN),IN,2014,219436
Kunsu Oh,Pusan National University (KR),KR,2014,219436
Kurt Jung,Purdue University (US),US,2014,219436
Kyoichiro Ozawa,"High Energy Research Institute, KEK, IPNS",,2014,219436
Kyrill Bugaev,Bogolyubov Institute for Theoretical Physics,,2014,219436
Larisa Bravina,University of Oslo (NO),NO,2014,219436
Larry McLerran,BNL,,2014,219436
Laszlo Olah,Wigner RCP of the Hungarian Academy of Sciences (HU),HU,2014,219436
Laszlo Pal Csernai,University of Bergen,,2014,219436
Lata Thakur,Indian Institute of Technology Roorkee,,2014,219436
Laura Fabbietti,Technische Universitaet Muenchen (DE),DE,2014,219436
Laura Brittany Havener,Columbia University (US),US,2014,219436
Laure Marie Massacrier,Laboratoire de Physique Subatomique et des Technologies Associe,,2014,219436
Lawrence Pinsky,University of Houston (US),US,2014,219436
Lee Stuart Barnby,University of Birmingham (GB),GB,2014,219436
Leo Yu,"Rutgers, State Univ. of New Jersey (US)",US,2014,219436
Leonard Fister,"IPhT, CEA Saclay",,2014,219436
Leonardo Milano,CERN,,2014,219436
Leonardo Tinti,Jan Kochanowski University,,2014,219436
Li Yan,CNRS,,2014,219436
Li Yi,Purdue University,,2014,219436
Liang He,Purdue University,,2014,219436
Liang Xue,Georgia State University,,2014,219436
Libor Skoda,Czech Technical University (CZ),CZ,2014,219436
Lijuan Ruan,Brookhaven National Laboratory,,2014,219436
Liliana Apolinario,Universidade de Santiago de Compostela (ES),ES,2014,219436
Lilin Zhu,Sichuan University,,2014,219436
Lingshan Xu,Purdue University (US),US,2014,219436
Linus Feldkamp,Westfaelische Wilhelms-Universitaet Muenster (DE),DE,2014,219436
Livio Bianchi,University of Houston (US),US,2014,219436
Lizardo Valencia Palomo,Univ. Blaise Pascal Clermont-Fe. II (FR),FR,2014,219436
Long Ma,Lawrence Berkeley National Lab,,2014,219436
Long-Gang Pang,Central China Normal University,,2014,219436
Lorenz von Smekal,Giessen Uni & TU Darmstadt,,2014,219436
Lucia Leardini,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Luciano Musa,CERN,,2014,219436
Luciano Ramello,Universita del Piemonte Orientale (IT),IT,2014,219436
Ludwik Turko,University of Wroclaw (PL),PL,2014,219436
Lukasz Kamil Graczykowski,Warsaw University of Technology (PL),PL,2014,219436
Maciej Rybczynski,Jan Kochanowski University (PL),PL,2014,219436
Maciej Pawel Szymanski,Warsaw University of Technology (PL),PL,2014,219436
Magdalena Djordjevic,"Institute of Physics Belgrade, University of Belgrade",,2014,219436
Mahmut Ozdemir,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Maitreyee Mukherjee,Department of Atomic Energy (IN),IN,2014,219436
Malgorzata Anna Janik,Warsaw University of Technology (PL),PL,2014,219436
Malte Hecker,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Manuel Lorenz,GU Frankfurt,,2014,219436
Marco Leoncino,University of Turin and INFN (IT),IT,2014,219436
Marco Marquard,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Marco Panero,"Institute for Theoretical Physics, Autonomous University of Madrid & CSIC",,2014,219436
Marco Schramm,Technische Universität Darmstadt,,2014,219436
Marco Van Leeuwen,University of Utrecht (NL),NL,2014,219436
Marcus Bleicher,"Goethe-Universität, HIC for FAIR, FIAS",,2014,219436
Marcus Bluhm,North Carolina State University,,2014,219436
Mareike Gutschner,Elsevier,,2014,219436
Marek Bombara,Pavol Jozef Safarik University (SK),SK,2014,219436
Marek Chojnacki,University of Copenhagen (DK),DK,2014,219436
Marek Gazdzicki,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Marguerite Belt Tonjes,University of Maryland (US),US,2014,219436
Maria Nicassio,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Maria Alessandra Mazzoni,"Universita e INFN, Roma I (IT)",IT,2014,219436
Maria Paola Lombardo,INFN,,2014,219436
Marian Ivanov,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Marielle Chartier,University of Liverpool (UK),UK,2014,219436
Mario Mitter,University of Heidelberg,,2014,219436
Markus Hopfer,Karl-Franzens University Graz,,2014,219436
Markus Huber,KFU Graz,,2014,219436
Markus Kohler,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Marlene Nahrgang,Duke University,,2014,219436
Marta Verweij,Wayne State University (US),US,2014,219436
Martin Rybar,Charles University (CZ),CZ,2014,219436
Martin Spousta,Charles University,,2014,219436
Martin Wilde,Westfaelische Wilhelms-Universitaet Muenster (DE),DE,2014,219436
Martin Andreas Völkl,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Marton Vargyas,University of Jyvaskyla (FI),FI,2014,219436
Marzia Nardi,Istituto Nazionale di Fisica Nucleare,,2014,219436
Marzia Rosati,Iowa State University,,2014,219436
Masakiyo Kitazawa,Osaka University,,2014,219436
Masaru Hongo,The University of Tokyo,,2014,219436
Masayuki Asakawa,Osaka University,,2014,219436
Massimo Masera,Università di Torino e INFN (IT),IT,2014,219436
Massimo Venaruzzo,INFN - Laboratori Nazionali di Legnaro,,2014,219436
Mateusz Ploskon,Lawrence Berkeley National Lab. (US),US,2014,219436
Mathis Habich,University of Colorado Boulder,,2014,219436
Matthew Luzum,McGill / LBNL,,2014,219436
Matthew Steinpreis,Ohio State University (US),US,2014,219436
Matthew Wysocki,Oak Ridge National Lab,,2014,219436
Matthew Andre Nguyen,Ecole Polytechnique (FR),FR,2014,219436
Matthias Drews,Technische Universität München,,2014,219436
Matthias Hempel,Department of Physics,,2014,219436
Matthias Richter,"University of Oslo (NO), Department of Physics",,2014,219436
Mauricio Martinez Guerrero,The Ohio State University,,2014,219436
Md Nasim,NISER,,2014,219436
Md. Rihan Haque,"NISER, Bhubaneswar, India",,2014,219436
Meera Machado,University of Sao Paulo,,2014,219436
Megan Elizabeth Connors,Yale University (US),US,2014,219436
Mei Huang,"IHEP,CAS",,2014,219436
Melike Akbiyik,KIT - Karlsruhe Institute of Technology (DE),DE,2014,219436
Mengliang Wang,Central China Normal University CCNU (CN),CN,2014,219436
Mesut Arslandok,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Michael Buballa,TU Darmstadt,,2014,219436
Michael Clark,Columbia University (US),US,2014,219436
Michael Deveaux,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Michael Kordell II,Wayne State University,,2014,219436
Michael Murray,University of Kansas (US),US,2014,219436
Michael Strickland,Kent State University,,2014,219436
Michael Tannenbaum,Brookhaven National Laboratory (US),US,2014,219436
Michael Weber,CERN,,2014,219436
Michael Andreas Winn,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Michael Linus Knichel,"Physikalisches Institut, Ruprecht-Karls-Universität Heidelberg",,2014,219436
Michal Broz,Czech Technical University (CZ),CZ,2014,219436
Michal Krelina,Czech Technical University in Prague (CZ),CZ,2014,219436
Michal Meres,Comenius University (SK),SK,2014,219436
Michal Vajzer,Acad. of Sciences of the Czech Rep. (CZ),CZ,2014,219436
Michele Floris,CERN,,2014,219436
Mihai Petrovici,National Institute for Physics and Nuclear Engineering IFIN-HH Bucharest (RO),RO,2014,219436
Mikhail Barabanov,JINR,,2014,219436
Mikhail Malaev,B.P. Konstantinov Petersburg Nuclear Physics Institute - PNPI (,,2014,219436
Miki Sakaida,Osaka University,,2014,219436
Miklos Gyulassy,Columbia University,,2014,219436
Mikolaj Krzewicki,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Milad Tanha,Goethe University Frankfurt,,2014,219436
Min Jung Kweon,Inha University (KR),KR,2014,219436
Ming Shao,Univ. of Sci. and Tech. of China,,2014,219436
Minjung Kim,Inha University (KR),KR,2014,219436
Minni Singla,"GSI, Darmstadt",,2014,219436
Mohamed Hassan Abdel-Aziz,Faculty of Computers and Information Sciences,,2014,219436
Mohammed Younus,Bose Institute,,2014,219436
Monika Sharma,Vanderbilt University (US),US,2014,219436
Moritz Greif,University of Frankfurt,,2014,219436
Mukesh Kumar Sharma,University of Jammu,,2014,219436
Mukund Madhav Varma,Massachusetts Inst. of Technology (US),US,2014,219436
Myunggeun Song,Yonsei University (KR),KR,2014,219436
Naseemuddin Khan,Institute of Theoretical Physics Heidelberg,,2014,219436
Neda Sadooghi,Sharif University of Technology,,2014,219436
Nestor Armesto Perez,Universidade de Santiago de Compostela (ES),ES,2014,219436
Nicolae George Tuturas,"University of Bucharest, Faculty of Physics",,2014,219436
Nicolas Borghini,University of Bielefeld,,2014,219436
Nicole Alice Martin,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Nils Strodthoff,Heidelberg University,,2014,219436
Ning Yu,Central China Normal University CCNU,,2014,219436
Nirbhay Kumar Behera,IIT- Indian Institute of Technology (IN),IN,2014,219436
Nirupam Dutta,"Variable Energy Cyclotron Centre, Kolkata, India",,2014,219436
Norbert Herrmann,Univ. Heidelberg,,2014,219436
Nu Xu,LBNL,,2014,219436
Nuggehalli Ajitanand,SUNY Stony Brook,,2014,219436
Olaf Kaczmarek,University of Bielefeld,,2014,219436
Olga Bertini,GSI Helmholtzzentrum für Schwerionenforschung GmbH,,2014,219436
Olga Evdokimov,University of Illinois at Chicago (US),US,2014,219436
Olga Rusnakova,CTU Prague,,2014,219436
Oliver Busch,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Oskar Madetko,Jan Kochanowski University,,2014,219436
Ota Kukral,Czech Technical University in Prague,,2014,219436
Panos Christakoglou,NIKHEF (NL),NL,2014,219436
Paolo Bartalini,Central China Normal University CCNU (CN),CN,2014,219436
Paolo Giubellino,"Universita e INFN (IT), CERN PH dept",,2014,219436
Paolo Giuseppe Alba,"""Università degli studi di Torino"" and INFN",,2014,219436
Pascal Dillenseger,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Pasi Huovinen,Johann Wolfgang Goethe-Universität,,2014,219436
Pasquale Di Nezza,Istituto Nazionale Fisica Nucleare (IT),IT,2014,219436
Patrick Huck,LBNL/CCNU,,2014,219436
Patrick Huhn,IKF,,2014,219436
Patrick Sellheim,Goethe-Universität Frankfurt,,2014,219436
Patrick Simon Reichelt,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Paul Romatschke,"University of Colorado, Boulder",,2014,219436
Paul Springer,Technische Universität München,,2014,219436
Paul Stankus,Oak Ridge National Lab,,2014,219436
Paul Christoph Bätzing,University of Oslo (NO),NO,2014,219436
Pavel Larionov,Goethe University,,2014,219436
Pavol Federic,"Nuclear Physics Institute, Academy of Sciences",,2014,219436
Pedro Gonzalez Zamora,Centro de Investigaciones Energ. Medioambientales y Tecn. - (ES,,2014,219436
Peng Huo,State University of New York (US),US,2014,219436
Pengfei Zhuang,Tsinghua University,,2014,219436
Per-Ivar Lonne,University of Bergen (NO),NO,2014,219436
Peter Arnold,University of Virginia,,2014,219436
Peter Braun-Munzinger,EMMI/GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Peter Christiansen,Lund University (SE),SE,2014,219436
Peter Jacobs,Lawrence Berkeley National Lab. (US),US,2014,219436
Peter Kalinak,Slovak Academy of Sciences (SK),SK,2014,219436
Peter Koch-Steinheimer,Bitfabrik GmbH Co.KG,,2014,219436
Peter Levai,MTA Wigner RCP,,2014,219436
Peter Senger,GSI,,2014,219436
Peter Seyboth,Max-Planck-Institut fuer Physik (Werner-Heisenberg-Institut) (D),,2014,219436
Peter Alan Steinberg,Brookhaven National Laboratory (US),US,2014,219436
Peter.G Jones,University of Birmingham (GB),GB,2014,219436
Petr Balek,Charles University (CZ),CZ,2014,219436
Petr Chaloupka,Czech Technical University in Prague,,2014,219436
Philipp Luettig,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Philipp Scior,Technische Universität Darmstadt,,2014,219436
Piotr Bozek,Institute of Nuclear Physics PAN/AGH-University of Science and Technology,,2014,219436
Piotr Salabura,IFUJ (Institue of Physics Jagiellonian University),,2014,219436
Pok Man Lo,GSI,,2014,219436
Pol Bernard Gossiaux,EMN,,2014,219436
Pornrad Srisawad,Naresuan University,,2014,219436
Prabhat Ranjan Pujahari,Wayne State University (US),US,2014,219436
Pradeep Ghosh,"GSI Helmholtz Center for Heavy Ion Research GmbH, Darmstadt",,2014,219436
Prasad Hegde,Central China Normal University,,2014,219436
Prithwish Tribedy,Variable Energy Cyclotron Centre,,2014,219436
Qi-Ye Shou,Shanghai Institute of Applied Physics,,2014,219436
Qian Yang,University of Science and Technology of China,,2014,219436
Quan Wang,University of Kansas (US),US,2014,219436
Qun Wang,University of Science and Technology of China,,2014,219436
Radim Slovak,Charles University (CZ),CZ,2014,219436
Radoslaw Ryblewski,Kent State University / Institute of Nuclear Physics PAN,,2014,219436
Rafal Bielski,AGH University of Science and Technology (PL),PL,2014,219436
Raghav Kunnawalkam Elayavalli,"Rutgers, State Univ. of New Jersey (US)",US,2014,219436
Raghunath Sahoo,Indian Institute of Technology Indore (IN),IN,2014,219436
Raimond Snellings,Utrecht University EMMEF,,2014,219436
Rainer Fries,Texas A&M University,,2014,219436
Rainer Renfordt,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Rainer Santo,"Institut für Kernphysik, Universität Münster",,2014,219436
Rainer Schicker,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Rainer Stiele,Heidelberg University,,2014,219436
Rajeev Bhalerao,"T.I.F.R. Mumbai, India",,2014,219436
Rajiv V Gavai,"Tata Institute of Fundamental Research, Mumbai, India",,2014,219436
Raju Venugopalan,Brookhaven National Laboratory,,2014,219436
Ralf Averbeck,GSI - Helmholtzzentrum für Schwerionenforschung GmbH (DE),DE,2014,219436
Ralf Keidel,Fachhochschule Worms (DE),DE,2014,219436
Ralf Rapp,Texas A&M University,,2014,219436
Ralf-Arno Tripolt,"Institut f. Kernphysik, Theoriezentrum, TU Darmstadt",,2014,219436
Rama Chandra Baral,Institute of Physics (IN),IN,2014,219436
Ramiro Rolando Debbe Velasco,Brookhaven National Laboratory (US),US,2014,219436
Ramona Vogt,LLNL,,2014,219436
Ranjita Mohapatra,Physical Research Laboratory,,2014,219436
Raphael Granier De Cassagnac,Ecole Polytechnique (FR),FR,2014,219436
Raphael Tieulent,Universite Claude Bernard-Lyon I (FR),FR,2014,219436
Raphaelle Bailhache,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Rashmi Raniwala,"University of Rajasthan, Jaipur, India, 302004",,2014,219436
Raymond Ehlers,Yale University (US),US,2014,219436
Razieh Morad,University of Cape Town,,2014,219436
Redmer Alexander Bertens,University of Utrecht (NL),NL,2014,219436
Reinhard Stock,University of Frankfurt,,2014,219436
Rene Bellwied,University of Houston (US),US,2014,219436
Renu Bala,University of Jammu (IN),IN,2014,219436
Riccardo Russo,Universita e INFN (IT),IT,2014,219436
Richard Alexander Barbieri,Massachusetts Inst. of Technology (US),US,2014,219436
Risto Paatelainen,University of Jyväskylä,,2014,219436
Robert Lang,Technische Universität München,,2014,219436
Robert Pisarski,Brookhaven National Lab.,,2014,219436
Robert Vertesi,Nuclear Physics Institute of the Czech Academy of Sciences,,2014,219436
Roberta Arnaldi,INFN Torino (Italy),,2014,219436
Roberto Preghenella,Universita e INFN (IT),IT,2014,219436
Romuald Janik,Jagiellonian University,,2014,219436
Ron Belmont,Wayne State University (US),US,2014,219436
Ron Soltz,Lawrence Livermore Nat. Laboratory (US),US,2014,219436
Rosa Romita,University of Liverpool (GB),GB,2014,219436
Rosario Nania,Universita e INFN (IT),IT,2014,219436
Rosi Jan Reed,Wayne State University,,2014,219436
Roy Lacey,State University of New York (US),US,2014,219436
Ruchi Chudasama,Bhabha Atomic Research Centre (IN),IN,2014,219436
Rudolf Bock,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Rupa Chatterjee,Variable Energy Cyclotron Centre,,2014,219436
Rüdiger Haake,Westfaelische Wilhelms-Universitaet Muenster (DE),DE,2014,219436
Sabyasachi Siddhanta,Universita e INFN Cagliari (IT),IT,2014,219436
Sadhana Dash,IIT- Indian Institute of Technology (IN),IN,2014,219436
Saehanseul Oh,Yale University (US),US,2014,219436
Salvatore Aiola,Yale University (US),US,2014,219436
Salvatore Plumari,University of Catania (Italy),,2014,219436
Sami Räsänen,Helsinki Institute of Physics (FI),FI,2014,219436
Sandra Schecker,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Sandra S. Padula,UNESP - Universidade Estadual Paulista (BR),BR,2014,219436
Sandro Bjelogrlic,NIKHEF (NL),NL,2014,219436
Sanghoon Lim,Yonsei University,,2014,219436
Sangwook Ryu,McGill University,,2014,219436
Sangyong Jeon,McGill University,,2014,219436
Sanshiro Mizuno,"University of Tsukuba (JP), RIKEN",,2014,219436
Sara Heshmatian,University of Mazandaran,,2014,219436
Sarah Campbell,Iowa State University,,2014,219436
Sarah La Pointe,Universita e INFN (IT),IT,2014,219436
Sascha Reinecke,Bergische Universität Wuppertal,,2014,219436
Saskia Mioduszewski,Texas A&M University,,2014,219436
Satoshi Yano,Hiroshima University (JP),JP,2014,219436
Sayantan Sharma,Universitaet Bielefeld,,2014,219436
Scott Moreland,Duke University,,2014,219436
Sean Gavin,Wayne State University,,2014,219436
Sebastian Scheid,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Sedat Altinpinar,University of Bergen (NO),NO,2014,219436
Selim Seddiki,"GSI, Germany",,2014,219436
Sener Ozonder,University of Washington,,2014,219436
Sergei Voloshin,Wayne State University (US),US,2014,219436
Sergio Di Liberto,"Universita e INFN, Roma I (IT)",IT,2014,219436
Shanshan Cao,Duke University,,2014,219436
Shengli Huang,PHENIX Collaboration,,2014,219436
Shi Pu,Department of Physics,,2014,219436
Shikshit Gupta,"University of Jammu, India",,2014,219436
Shingo Sakai,Istituto Nazionale Fisica Nucleare (IT),IT,2014,219436
ShinIchi Esumi,University of Tsukuba (JP),JP,2014,219436
Shinichi Hayashi,University of Tokyo (JP),JP,2014,219436
Sho Ozaki,Yonsei University,,2014,219436
Shoichiro Tsutsui,Kyoto University,,2014,219436
Shu Lin,Brookhaven National Laboratory,,2014,219436
Shuang Li,LPC Clermont-Fd and CCNU/IOPP Wuhan,,2014,219436
Shusu Shi,LBNL,,2014,219436
Shuzhe Shi,Tsinghua University,,2014,219436
Sibaji Raha,Bose Institute,,2014,219436
Sidharth Kumar Prasad,"Bose Institute, Kolkata (India)",,2014,219436
Silvia Masciocchi,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Simone Schuchmann,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Soeren Schlichting,Brookhaven National Lab,,2014,219436
Sona Pochybova,"Wigner RCP, Hungarian Academy of Sciences (HU)",HU,2014,219436
Songkyo Lee,Korea University (KR),KR,2014,219436
Sooraj Krishnan Radhakrishnan,State University of New York (US),US,2014,219436
Soren Sorensen,University of Tennessee (US),US,2014,219436
Soumya Mohapatra,Columbia University,,2014,219436
Sourendu Gupta,TIFR,,2014,219436
Stanislaus Janowski,J. W. Goethe University,,2014,219436
Stanislav Lisniak,"LLR, Ecole Polytechnique (FR)",FR,2014,219436
Stefan Bathe,"Baruch College, CUNY",,2014,219436
Stefan Floerchinger,CERN,,2014,219436
Stefan Rechenberger,TU Darmstadt,,2014,219436
Stefan Thomas Heckel,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Stefania Beole,Universita e INFN (IT),IT,2014,219436
Stefania Bufalino,INFN - Torino (IT),IT,2014,219436
Stefano Carignano,The University of Texas at El Paso,,2014,219436
Stefano Ivo Finazzo,Universidade de São Paulo,,2014,219436
Steffen A. Bass,Duke University,,2014,219436
Steffen Georg Weber,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Stephan Endres,Frankfurt University / Frankfurt Institute for Advanced Studies,,2014,219436
Stephen Horvat,Yale University,,2014,219436
Subhasis Chattopadhyay,Department of Atomic Energy (IN),IN,2014,219436
Subikash Choudhury,Department of Atomic Energy (IN),IN,2014,219436
Subrata Pal,Tata Institute of Fundamental Research,,2014,219436
Sudhir Raniwala,University of Rajasthan (IN),IN,2014,219436
Sukanya Mitra,Variable Energy Cyclotron Centre,,2014,219436
Sumit Basu,Department of Atomic Energy (IN),IN,2014,219436
Sungtae Cho,Yonsei University,,2014,219436
Sunil Manohar Dogra,UNESP - Universidade Estadual Paulista (BR),BR,2014,219436
Surasree Mazumder,"Variable Energy Cyclotron Centre, Kolkata",,2014,219436
Susanne Glaessel,Goethe Universitaet Frankfurt,,2014,219436
Svenja Karen Pflitsch,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Szabolcs Borsanyi,"Bergische Universität Wuppertal, Theoretische Physik",,2014,219436
Szymon Harabasz,TU Darmstadt,,2014,219436
Taesoo Kim,Yonsei University (KR),KR,2014,219436
Taesoo Song,Johann Wolfgang Goethe University,,2014,219436
Takao Sakaguchi,BNL,,2014,219436
Takeshi Kodama,Universidade Federal do Rio de Janeiro,,2014,219436
Taku Gunji,University of Tokyo (JP),JP,2014,219436
Tan Luo,Institute Of Particle Physics,,2014,219436
Tapan Nayak,"VECC, Department of Atomic Energy (IN)",IN,2014,219436
Tariq Mahmoud,"II. Physikalisches Institut, Uni Giessen",,2014,219436
Tetsufumi Hirano,Sophia University,,2014,219436
Tetsuo Hatsuda,RIKEN,,2014,219436
Tetyana Galatyuk,TU Darmstadt / GSI,,2014,219436
Theo Broker,Johann-Wolfgang-Goethe Univ. (DE),DE,2014,219436
Thomas Epelbaum,IPhT,,2014,219436
Thomas Humanic,Ohio State University (US),US,2014,219436
Thomas Peitzmann,University of Utrecht (NL),NL,2014,219436
Thomas Schaefer,North Carolina State University,,2014,219436
Thomas Ullrich,Brookhaven National Laboratory,,2014,219436
Thomas Everett Balestri,State University of New York (US),US,2014,219436
Thorben Graf,"Institut für Theoretische Physik, Johann Wolfgang Goethe-Universität",,2014,219436
Thorsten Renk,University of Jyväskylä,,2014,219436
Tiago Nunes da Silva,University of Groningen,,2014,219436
Tigran Kalaydzhyan,Stony Brook University,,2014,219436
Tim Harris,"Trinity College, University of Dublin",,2014,219436
Tim Schuster,Yale University (US),US,2014,219436
Timo Scheib,Goethe-University Frankfurt,,2014,219436
Tingting Wang,Columbia University (US),US,2014,219436
Tobias Kunz,Technische Universtität München,,2014,219436
Tobiasz Czopowicz,Warsaw University of Technology (PL),PL,2014,219436
Tom Dietel,University of Cape Town (ZA),ZA,2014,219436
Tomas Balog,GSI,,2014,219436
Tomas Kosek,Charles University (CZ),CZ,2014,219436
Tomas Wilhelm Snellman,University of Jyväskylä,,2014,219436
Tomasz Matulewicz,University of Warsaw (PL),PL,2014,219436
Tomoya Hoshino,Hiroshima University,,2014,219436
Torsten Dahms,Technische Universitaet Muenchen (DE),DE,2014,219436
Toru Kojo,"University of Illinois, Urbana-Champaign",,2014,219436
Toru Sugitate,Hiroshima University (JP),JP,2014,219436
Trambak Bhattacharyya,VECC,,2014,219436
Trine S. Tveter,University of Oslo (NO),NO,2014,219436
Tsubasa Okubo,Hiroshima University (JP),JP,2014,219436
Tuomas Lappi,University of Jyvaskyla,,2014,219436
Tuva Richert,Lund University,,2014,219436
Udo Weinrich,GSI Helmholtzzentrum für Schwerionenforschung GmbH,,2014,219436
Ulrich Frankenfeld,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Ulrich Heinz,The Ohio State University,,2014,219436
Ulrich Mosel,Universitaet Giessen,,2014,219436
Umme Jamil Begum,"Debraj Roy College, Golaghat, Assam, India",,2014,219436
Umut Gursoy,University of Utrecht (NL),NL,2014,219436
Urs Achim Wiedemann,CERN,,2014,219436
Uwe-Jens Wiese,Bern University,,2014,219436
V. Sreekanth,Tata Institute of Fundamental Research,,2014,219436
Valentina Rolando,University of Ferrara (Italy) and INFN (Ferrara),,2014,219436
Valentina Zaccolo,University of Copenhagen (DK),DK,2014,219436
Valery Lyuboshitz,Joint Institute for Nuclear Research ( Dubna ),,2014,219436
Vera Loggins,Wayne State University (US),US,2014,219436
Victor Riabov,B.P. Konstantinov Petersburg Nuclear Physics Institute - PNPI (,,2014,219436
Victor Roy,Central China Normal University,,2014,219436
Victoria Zinyuk,Physikalisches Institut Heidelberg,,2014,219436
Viktor Begun,Jan Kochanowski University,,2014,219436
Vineet Kumar,Bhabha Atomic Research Centre (IN),IN,2014,219436
Vitalii Ozvenchuk,"Ecole des Mines de Nantes, SUBATECH",,2014,219436
Vladimir Filinov,Joint Institute for High Temperatures Russian Academy of Sciences,,2014,219436
Vladimir Kovalenko,St. Petersburg State University (RU),RU,2014,219436
Volker Friese,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Volker Koch,Lawrence Berkeley National Laboratory,,2014,219436
Volodymyr Konchakovski,"Institute for Theoretical Physics, Giessen University",,2014,219436
Vytautas Vislavicius,Lund University (SE),SE,2014,219436
Vít Kučera,Acad. of Sciences of the Czech Rep. (CZ),CZ,2014,219436
Wangmei Zha,University of Science and Technology of China / Brookhaven National Laboratory,,2014,219436
Wei Li,Rice University (US),US,2014,219436
Wei Xie,Purdue University (US),US,2014,219436
Wei-jie Fu,Institut für Theoretische Physik,,2014,219436
Wilke van der Schee,Utrecht University,,2014,219436
William Horowitz,University of Cape Town,,2014,219436
William Zajc,Columbia University,,2014,219436
