name,affiliation,country,year,indico_id
daimei zhou,"CCNU,CHINA",,2019,792436
Daniel Brandenburg,Brookhaven National Laboratory,,2019,792436
Daniel Pablos,University of Bergen,,2019,792436
David Coelho,Student,,2019,792436
David Morrison,BNL,,2019,792436
David Stewart,Yale University,,2019,792436
De-Xian Wei,Guangxi University of Science and Technology,,2019,792436
Debasish Mallick,National Institute of Science Education and Research,,2019,792436
Deepa Thomas,University of Texas at Austin (US),US,2019,792436
Defu Hou,Central China Normal University,,2019,792436
Denes Molnar,Purdue University,,2019,792436
deng wan,Guizhou University of Finance and Economics,,2019,792436
Dennis Bollweg,Bielefeld University,,2019,792436
Dennis Perepelitsa,University of Colorado Boulder,,2019,792436
Derek Teaney,Stony Brook University,,2019,792436
Dhananjaya Thakur,Indian Institute of Technology Indore (IN),IN,2019,792436
Di Yang,Tsinghua University (CN),CN,2019,792436
Dieter Roehrich,University of Bergen (NO),NO,2019,792436
Dimitar Lubomirov Mihaylov,Technische Universitaet Muenchen (DE),DE,2019,792436
Dimitra Andreou,"CERN, Nikhef National institute for subatomic physics (NL)",NL,2019,792436
DING CHEN,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",,2019,792436
dingwei zhang,CCNU,,2019,792436
Dirk Rischke,University Frankfurt,,2019,792436
Dmitri Kharzeev,Stony Brook U. and BNL,,2019,792436
Dmitrii Dementev,JINR LHEP,,2019,792436
Dmitry Sosnov,NRC Kurchatov Institute PNPI (RU),RU,2019,792436
Dmytro Oliinychenko,Lawrence Berkeley National Laboratory,,2019,792436
Dominik Karol Derendarz,Polish Academy of Sciences (PL),PL,2019,792436
Dominique Dittert,TU Darmstadt,,2019,792436
Dong Jo Kim,University of Jyvaskyla (FI),FI,2019,792436
Dongdong hu,USTC/IMP,,2019,792436
Dongfang Wang,Shanghai Inst. of Applied Physics Chinese Academy of Science (,,2019,792436
Douglas Wertepny,Ben Gurion University of the Negev,,2019,792436
Dukhishyam Mallick,National Institute of Science Education and Research (IN),IN,2019,792436
Dusan Zigic,Institute of Physics Belgrade,,2019,792436
Duxin Zheng,Shandong University,,2019,792436
Dániel Kincses,Eötvös Loránd University,,2019,792436
Edmond Iancu,Institut de Physique Théorique de Saclay,,2019,792436
Eduardo Grossi,Heidelberg University,,2019,792436
Edward Shuryak,Stony Brook University,,2019,792436
Eero Aleksi Kurkela,CERN and Univ. Stavanger,,2019,792436
Ejiro Naomi Umaka,University of Houston (US),US,2019,792436
Elisa Meninno,Stefan Meyer Institute for Subatomic Physics (SMI),SMI,2019,792436
Enrico Scomparin,INFN Torino (IT),IT,2019,792436
Enrico Speranza,Goethe University Frankfurt,,2019,792436
Esther Bartsch,Johann-Wolfgang-Goethe Univ. (DE),DE,2019,792436
Evgeny Kashirin,National Research Nuclear University MEPhI (RU),RU,2019,792436
Evgeny Zabrodin,University of Oslo (NO),NO,2019,792436
Fan Si,USTC,,2019,792436
Farid Taghinavaz,IPM,,2019,792436
Federico Antinori,"Universita e INFN, Padova (IT)",IT,2019,792436
Fei Sun,China Three Gorges University,,2019,792436
Felipe Andres Garcia Rosales,Centre National de la Recherche Scientifique (FR),FR,2019,792436
Felix Reidt,CERN,,2019,792436
Felix Ringer,UC Berkeley/LBNL,,2019,792436
Feng Li,Lan Zhou University,,2019,792436
Feng Liu,Central China Normal University,,2019,792436
Feng-lei Liu,CCNU,,2019,792436
fenglan shao,Qufu Normal University,,2019,792436
Fengxian Liu,China University of Geosciences,,2019,792436
Fernando Torales Acosta,Lawrence Berkeley National Lab. (US),US,2019,792436
Fernando Antonio Flor,University of Houston (US),US,2019,792436
Filip Erhardt,University of Zagreb (HR),HR,2019,792436
Flemming Videbaek,Brookhaven National Laboratory,,2019,792436
Florian Cougoulic,The Ohio State University,,2019,792436
Florian Seck,TU Darmstadt,,2019,792436
Francesco Becattini,Unversity of Florence,,2019,792436
Frank Geurts,Rice University (US),US,2019,792436
Frederique Grassi,Universidade de São Paulo-Brazil,,2019,792436
Freja Thoresen,University of Copenhagen (DK),DK,2019,792436
Frithjof Karsch,Bielefeld University,,2019,792436
fu chuan,central china normal university,,2019,792436
Fu-Hu Liu,Shanxi University,,2019,792436
Fuqiang Wang,Purdue University (US),US,2019,792436
Gabor David,Brookhaven National Laboratory,,2019,792436
Gabriel Denicol,Universidade Federal Fluminense,,2019,792436
Gang Chen,China University of Geosciences,,2019,792436
Gang Wang,UCLA,,2019,792436
Gaoqing Cao,Sun Yat-sen University,,2019,792436
Georgios Krintiras,The University of Kansas (US),US,2019,792436
Gergely Gabor Barnafoldi,Wigner RCP Hungarian Academy of Sciences (HU),HU,2019,792436
gezheng zhou,sysu,,2019,792436
Gian Michele Innocenti,CERN,,2019,792436
Gianluca Usai,"University and INFN, Cagliari (IT)",IT,2019,792436
Gojko Vujanovic,Wayne State University,,2019,792436
Gokce Basar,"University of North Carolina, Chapel Hill",,2019,792436
Gongming Yu,"Institute of Modern Physics, Chinese academy of sciences",,2019,792436
Govert Nijs,Utrecht University,,2019,792436
Grecia Castelazo Martinez,Massachusetts Inst. of Technology (US),US,2019,792436
Greg Jackson,University of Bern,,2019,792436
Grzegorz Stefanek,Jan Kochanowski University (PL),PL,2019,792436
Guang-You Qin,Central China Normal University,,2019,792436
Gunther Roland,Massachusetts Inst. of Technology (US),US,2019,792436
Guo-yun Shao,Xi'an Jiaotong university,,2019,792436
Guojun Huang,Tsinghua University,,2019,792436
Guruprasad Kadam,Shivaji University,,2019,792436
Guy Paic,Universidad Nacional Autonoma (MX),MX,2019,792436
Gwang-Jun Kim,Massachusetts Inst. of Technology (US),US,2019,792436
Gyeonghwan Bak,Chonnam National University (KR),KR,2019,792436
Gábor Bíró,Wigner RCP,,2019,792436
Gábor Papp,Eötvös Loránd University,,2019,792436
Haavard Helstrup,Western Norway University of Applied Sciences (NO),NO,2019,792436
Hai Wang,SINAP,,2019,792436
Hannah Elfner,GSI/Frankfurt University/FIAS,,2019,792436
Hanseul Lee,Chonnam National University (KR),KR,2019,792436
Hanzhong Zhang,Central China Normal University,,2019,792436
Hao Qiu,"Institute of Modern Physics, CAS",,2019,792436
Hao-Lei Chen,Fudan University,,2019,792436
Haohao Peng,USTC,,2019,792436
Haojie Xu,Huzhou University,,2019,792436
Harald Appelshaeuser,Johann-Wolfgang-Goethe Univ. (DE),DE,2019,792436
Harsimranjeet Singh,University of jammu,,2019,792436
Hayato Aoi,Tokyo University of Science,,2019,792436
He-Xia Zhang,Central China Normal University,,2019,792436
Helen Caines,Yale University (US),US,2019,792436
Hendrik Roch,University Bielefeld,,2019,792436
Heng Miao,Central China Normal University,,2019,792436
Heng-Tong Ding,Central China Normal University,,2019,792436
Hengne Li,South China Normal University (CN),CN,2019,792436
Henner Buesching,Johann-Wolfgang-Goethe Univ. (DE),DE,2019,792436
Henrique Jose Correia Zanoli,Utrecht University,,2019,792436
Henry Klest,Stony Brook University,,2019,792436
Hermann Franz Degenhardt,Universidade de Sao Paulo (BR),BR,2019,792436
Hideki Hamagaki,Nagasaki Inst. of Applied Science (JP),JP,2019,792436
Hideki Okawa,Fudan University,,2019,792436
Hidetoshi Taya,Fudan University,,2019,792436
Hirotsugu Fujii,University of Tokyo,,2019,792436
Hiroyuki Sako,Japan Atomic Energy Agency (JP),JP,2019,792436
Hong-Zhong Wu,University of Science and Technology of China,,2019,792436
Hongxi Xing,South China Normal University,,2019,792436
Horst Stoecker,GSi,,2019,792436
Horst Sebastian Scheid,Johann-Wolfgang-Goethe Univ. (DE),DE,2019,792436
Hua Pei,Central China Normal University CCNU (CN),CN,2019,792436
Huan Chen,China University of Geosciences (Wuhan),,2019,792436
huan zhong huang,UCLA,,2019,792436
Hui Li,Fudan University,,2019,792436
Hui Liu,CCNU,,2019,792436
Hui Liu,"Institute of Modern Physics, Chinese Academy of Sciences",,2019,792436
Hui Zhang,South China Normal University,,2019,792436
Hyunchul Kim,Chonnam National University (KR),KR,2019,792436
Ian Gardner Bearden,University of Copenhagen (DK),DK,2019,792436
Ievgenii Kres,University of Wuppertal,,2019,792436
Ilya Selyuzhenkov,GSI / EMMI / MEPhI,,2019,792436
In Kwon Yoo,Pusan National University (KR),KR,2019,792436
Ingo Martin Deppner,Physikalisches Institut der Universität Heidelberg,,2019,792436
Ionut Cristian Arsene,University of Oslo (NO),NO,2019,792436
Irfan Siddique,USTC,,2019,792436
ismail soudi,university of Bielefeld,,2019,792436
Itzhak Tserruya,Weizmann Institute of Science (IL),IL,2019,792436
Iurii Mitrankov,"Peter the Great St. Petersburg University, St. Petersburg, 195251 Russia",,2019,792436
Ivan Vitev,LANL,,2019,792436
Ivan Vorobyev,Technische Universitaet Muenchen (DE),DE,2019,792436
Jaebeom Park,Korea University (KR),KR,2019,792436
Jagbir Singh,Panjab University,,2019,792436
Jakub Cimerman,"Faculty of Nuclear Sciences and Physical Engineering, Czech Technical University",,2019,792436
Jakub Kvapil,University of Birmingham (GB),GB,2019,792436
Jamal Jalilian-Marian,"Baruch College, CUNY",,2019,792436
James Dunlop,Brookhaven National Laboratory,,2019,792436
James Lawrence Nagle,University of Colorado Boulder,,2019,792436
Jamie Stafford,University of Houston,,2019,792436
Jan Fotakis,Goethe-University Frankfurt am Main,,2019,792436
Jan Hammelmann,Frankfurt University of Advanced Studies,,2019,792436
Jan Otto,JLU Giessen,,2019,792436
Jan Steinheimer,FIAS,,2019,792436
Jan Vanek,"Nuclear Physics Institute, Czech Academy of Sciences",,2019,792436
Jan M. Pawlowski,University of Heidelberg,,2019,792436
Jana Crkovska,Los Alamos National Laboratory (US),US,2019,792436
Jana N. Guenther,University of Regensburg,,2019,792436
Jarkko Peuron,ECT*,,2019,792436
Jarkko Peuron,FBK - Fondazione Bruno Kessler (IT),IT,2019,792436
Jasmine Brewer,Massachusetts Institute of Technology,,2019,792436
Jasper Parkkila,University of Jyvaskyla (FI),FI,2019,792436
Jean-Bernard Rose,Frankfurt Institute for Advanced Studies,,2019,792436
Jean-Francois Paquet,Duke University,,2019,792436
Jean-Paul Blaizot,CNRS,,2019,792436
Jean-Yves Ollitrault,CNRS,,2019,792436
Jens-Jorgen Gaardhoeje,University of Copenhagen (DK),DK,2019,792436
Jeongsu Bok,Inha University (KR),KR,2019,792436
Jerome Jung,Johann-Wolfgang-Goethe Univ. (DE),DE,2019,792436
Jessica Churchill,McGill University,,2019,792436
Jhuma Ghosh,"Saha Institute of Nuclear Physics (IN), HBNI",,2019,792436
Ji-Chong Yang,Liaoning Normal University,,2019,792436
Jia Chen,Shandong University,,2019,792436
Jian Deng,Shandong University,,2019,792436
Jian Zhou,USTC,,2019,792436
Jian-Hua Gao,Shandong University at Weihai,,2019,792436
Jiangyong Jia,Stony brook Universty (US),US,2019,792436
Jianhui Zhu,GSI (DE) & CCNU (CN),CN,2019,792436
Jianing Li,Tsinghua University,,2019,792436
Jianqiao Wang,Tsinghua University (CN),CN,2019,792436
jiaxing zhao,Tsinghua University,,2019,792436
Jiayin Sun,Tsinghua University,,2019,792436
Jiayu Wu,Guizhou University,,2019,792436
Jie Zhao,Purdue University,,2019,792436
Jihye Song,University of Houston (US),US,2019,792436
Jim Thomas,The National Science Foundation,,2019,792436
jin gui,tsinghua university,,2019,792436
Jin Hu,Tsinghua University,,2019,792436
Jin Huang,Brookhaven National Lab,,2019,792436
Jin Wu,Central China Normal University,,2019,792436
Jin Joo Seo,Inha University (KR),KR,2019,792436
Jinfeng Liao,Indiana University,,2019,792436
Jing Wang,Massachusetts Inst. of Technology (US),US,2019,792436
Jing Zhang,CCNU,,2019,792436
Jinghua Fu,ccnu,,2019,792436
Jingyi Chao,"Institute of Modern Physics, CAS",,2019,792436
Jinjin Pan,Wayne State University (US),US,2019,792436
Jishnu Goswami,Bielefeld University,,2019,792436
Joachim Stroth,Johann-Wolfgang-Goethe Univ. (DE),DE,2019,792436
Joel Anthony Mazer,Rutgers University,,2019,792436
Johanna Stachel,Ruprecht Karls Universitaet Heidelberg (DE),DE,2019,792436
John Lajoie,Iowa State University,,2019,792436
John William Harris,Yale University (US),US,2019,792436
Jonatan Adolfsson,Lund University (SE),SE,2019,792436
Jonathan Runchey,Iowa State University,,2019,792436
Jonghan Park,Inha University (KR),KR,2019,792436
Jorge Noronha,University of Illinois at Urbana-Champaign,,2019,792436
Joseph Adams,Ohio State University,,2019,792436
Jovan Milosevic,University of Belgrade (RS),RS,2019,792436
Julia Velkovska,Vanderbilt University (US),US,2019,792436
Jun Xu,"Shanghai Advanced Research Institute, CAS",,2019,792436
Junjie He,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",,2019,792436
Junjie ZHANG,USTC,,2019,792436
Junlee Kim,Chonbuk National University (KR),KR,2019,792436
Jurgen Schukraft,University of Copenhagen (DK),DK,2019,792436
Jussi Viinikainen,University of Illinois at Chicago (US),US,2019,792436
Justin Mohs,"FIAS, GSI, Frankfurt University",,2019,792436
Kaede Kamano,Nara Women's University (JP),JP,2019,792436
Kai Zhou,"FIAS, Goethe-University Frankfurt am Main",,2019,792436
KaiJia Sun,Texas A&M University,,2019,792436
Karoly Uermoessy,IHEP Chinese Academy of Sciences (CN),CN,2019,792436
Katarina Krizkova Gajdosova,Czech Technical University (CZ),CZ,2019,792436
Kaya Tatar,Massachusetts Inst. of Technology (US),US,2019,792436
Kayman Gonçalves,IFGW,,2019,792436
ke mi,Central China Normal University,,2019,792436
Keming Shen,"School of Science, East China University of Technology",,2019,792436
Kenichi Tadokoro,University of Tsukuba (JP),JP,2019,792436
Kenji Fukushima,The University of Tokyo,,2019,792436
Kenshi Kuroki,Sophia University,,2019,792436
Kenta Shigaki,Hiroshima University (JP),JP,2019,792436
Kentaro Nishimura,Keio University,,2019,792436
Kie Sang Jeong,Institute for Nuclear Theory,,2019,792436
Kirill Lapidus,CERN,,2019,792436
Kishora Nayak,"Central China Normal University, China",,2019,792436
Klaudia Maj,AGH University of Science and Technology (PL),PL,2019,792436
Koichi Murase,Peking University,,2019,792436
Konrad Tywoniuk,University of Bergen (NO),NO,2019,792436
Kosuke Okubo,University of Tsukuba,,2019,792436
Kouki Nakamura,Nagoya University,,2019,792436
Kousik Naskar,Bhabha Atomic Research Centre (IN),IN,2019,792436
Krishna Rajagopal,Massachusetts Inst. of Technology (US),US,2019,792436
Krista Smith,Florida State University,,2019,792436
Kristjan Gulbrandsen,University of Copenhagen (DK),DK,2019,792436
Krzysztof Redlich,University of Wroclaw (PL),PL,2019,792436
Kun Jiang,University of Science and Technology of China,,2019,792436
Kurt Keys Hill,University of Colorado Boulder (US),US,2019,792436
Langtian Liu,Peking University,,2019,792436
Lanlan Gao,Fudan University,,2019,792436
Larisa Bravina,University of Oslo (NO),NO,2019,792436
Larry McLerran,"INT, University of Washington",,2019,792436
Laszlo Pal Csernai,University of Bergen,,2019,792436
Laura Fabbietti,Technische Universitaet Muenchen (DE),DE,2019,792436
Laura Brittany Havener,Yale University (US),US,2019,792436
le zhang,Hubei Normal University,,2019,792436
Lei Wang,Central China Normal University,,2019,792436
Lei Yin,"South China Normal University, IQM",,2019,792436
Leif Lönnblad,Lund University (SE),SE,2019,792436
Leonhardt Heinrich Viebach,Johann-Wolfgang-Goethe Univ. (DE),DE,2019,792436
Leszek Kosarzewski,Czech Technical University in Prague,,2019,792436
Li Yan,Fudan University,,2019,792436
Liang Zheng,China University of Geosciences (Wuhan),,2019,792436
Lianyi He,"Department of Physics, Tsinghua University",,2019,792436
Lihan Liu,Vanderbilt University (US),US,2019,792436
Lijuan Ruan,Brookhaven National Laboratory,,2019,792436
lijuan zhou,Guangxi University of Science and Technology,,2019,792436
Liliana Apolinario,LIP (PT),PT,2019,792436
Lilin Zhu,Sichuan University,,2019,792436
Lin Chen,Central China Normal University,,2019,792436
Ling Huang,Shanghai Institute of Applied Physics,,2019,792436
Lingfeng Chen,Peking University,,2019,792436
Lingxiao Wang,Tsinghua University/University of Tokyo,,2019,792436
Lipei Du,The Ohio State University,,2019,792436
liqiang zhu,CCNU,,2019,792436
Liuyao Zhang,"Shanghai institute of applied physics , CAS",,2019,792436
Livio Bianchi,Universita e INFN Torino (IT),IT,2019,792436
Lixin Yang,Sun Yat-sen University,,2019,792436
Lokesh Kumar,Panjab University (IN),IN,2019,792436
Long Ma,Fudan University,,2019,792436
Long-Gang Pang,CCNU,,2019,792436
Luca Barioglio,Universita e INFN Torino (IT),IT,2019,792436
Luca Micheletti,Universita e INFN Torino (IT),IT,2019,792436
Lucas Altenkamper,University of Bergen (NO),NO,2019,792436
Lucia Oliva,"Institute for Theoretical Physics (ITP), Frankfurt am Main",,2019,792436
Lucia Anna Husova,Westfälische-Wilhelms Universität Münster (DE),DE,2019,792436
Luciano Musa,CERN,,2019,792436
Luciano Rezzolla,Institute for Theoretical Physics,,2019,792436
Lukas Kramarik,Czech Technical University (CZ),CZ,2019,792436
Lukas Kreis,GSI - Helmholtzzentrum für Schwerionenforschung GmbH,,2019,792436
Ma Guo-Liang,Fudan University,,2019,792436
Maciej Rybczynski,Jan Kochanowski University (PL),PL,2019,792436
Magdalena Djordjevic,Institute of Physics Belgrade,,2019,792436
Maitreyee Mukherjee,Central China Normal University CCNU (CN),CN,2019,792436
Maja Katarzyna Mackowiak-Pawlowska,Warsaw University of Technology (PL),PL,2019,792436
Mamiya Kawaguchi,Fudan University,,2019,792436
man xie,Central China Normal University,,2019,792436
mao shijun,Xi'an Jiaotong University,,2019,792436
Maowu Nie,Shandong University (SDU),SDU,2019,792436
Marc Borrell Martinez,University of Bielefeld,,2019,792436
Marcel Lesch,Technische Universitaet Muenchen (DE),DE,2019,792436
Marco Van Leeuwen,Nikhef National institute for subatomic physics (NL),NL,2019,792436
Maria Sergeeva,UCLA,,2019,792436
Maria Paola Lombardo,INFN,,2019,792436
Martin Rybar,Columbia University (US),US,2019,792436
Martin Spousta,Charles University,,2019,792436
Masahiro Takamura,University of Tsukuba(JP),JP,2019,792436
Masakiyo Kitazawa,Osaka University,,2019,792436
Masayuki Asakawa,Osaka University,,2019,792436
Matt Durham,Los Alamos National Laboratory,,2019,792436
Matthew Kelsey,Lawrence Berkeley National Lab,,2019,792436
Matthew Luzum,University of Sao Paulo,,2019,792436
Matthew Nickel,The University of Kansas (US),US,2019,792436
Matthew Sievert,University of Illinois,,2019,792436
Matthias Kaminski,"University of Alabama, Tuscaloosa",,2019,792436
Mattia Faggin,"Universita e INFN, Padova (IT)",IT,2019,792436
Mauricio Hippert,Universidade Estadual de Campinas,,2019,792436
Maximiliano Puccio,CERN,,2019,792436
Megan Connors,Georgia State University and RBRC,,2019,792436
Meng Zhou,Peking University,,2019,792436
Mengke Cai,Central China Normal University CCNU (CN),CN,2019,792436
Mengquan Yang,Central China Normal University,,2019,792436
Mesut Arslandok,Ruprecht Karls Universitaet Heidelberg (DE),DE,2019,792436
Michael Phipps,Univ. Illinois at Urbana Champaign (US),US,2019,792436
Michael Weber,"Stefan Meyer Institute for Subatomic Physics (SMI), Austrian Academy of Sciences (AT)",AT,2019,792436
Michael Florian Wondrak,Frankfurt Institute for Advanced Studies (FIAS),,2019,792436
Michael Joseph Peters,Massachusetts Inst. of Technology (US),US,2019,792436
Mihaela Gabriela Besoiu,Institute of Space Science (RO),RO,2019,792436
Mike Lisa,Ohio State University (US),US,2019,792436
Mike Henry Petrus Sas,Nikhef National institute for subatomic physics (NL),NL,2019,792436
Miklos Gyulassy,"Columbia U, LBNL, CCNU,Wigner",,2019,792436
Miklós Horváth,"CCNU IoPP, Wuhan",,2019,792436
Min He,Nanjing University of Science & Technology,,2019,792436
Ming Li,Peking University,,2019,792436
Ming Shao,Univ. of Sci. and Tech. of China,,2019,792436
Ming Xiong Liu,Los Alamos National Laboratory,,2019,792436
Mingrui Zhao,China Institute of Atomic Energy (CN),CN,2019,792436
Misha Stephanov,UIC,,2019,792436
Mohammad Nasim,IISER Berhampur,,2019,792436
Molly Taylor,Massachusetts Inst. of Technology (US),US,2019,792436
Mubarak Alqahtani,Imam Abdulrahman Bin Faisal University,,2019,792436
Muhammad Usman Ashraf,CCNU/Tsinghua University,,2019,792436
Muhammed Ikram Shahzad,COMSATS University Islamabad (PK),PK,2019,792436
Mustafa Anaam,Central China Normal University CCNU (CN),CN,2019,792436
Nadia Barnard,University of Cape Town,,2019,792436
Najmul Haque,"NISER, India",,2019,792436
Nicole Apadula,Lawrence Berkeley National Lab. (US),US,2019,792436
Nicole Bastid,LPC/UCA Clermont-Ferrand (France),,2019,792436
NIHAR RANJAN Sahoo,Shandong University,,2019,792436
